code_iso,code_key,population_est,income_per_capita_est,income_group
USA,USA-Washington-Skamania,16007653,86694,alto
USA,USA-Washington-Snohomish,1545410,19325,medio
USA,USA-Washington-Spokane,359760,15440,medio
USA,USA-Washington-Stevens,31400940,63222,alto
USA,USA-Washington-Thurston,7500526,34532,medio
USA,USA-Washington-Wahkiakum,26915373,7610,bajo
USA,USA-Washington-Walla-Walla,39391710,30264,medio
USA,USA-Washington-Whatcom,29589729,29121,medio
USA,USA-Washington-Whitman,11229042,53815,alto
USA,USA-Washington-Yakima,306177,85539,alto
USA,USA-West-Virginia-Barbour,34743850,21495,medio
USA,USA-West-Virginia-Berkeley,1004199,3865,bajo
USA,USA-West-Virginia-Boone,18706614,2939,bajo
USA,USA-West-Virginia-Braxton,6726487,21365,medio
USA,USA-West-Virginia-Brooke,49313116,22099,medio
USA,USA-West-Virginia-Cabell,38698215,11316,medio
USA,USA-West-Virginia-Calhoun,28598402,15204,medio
USA,USA-West-Virginia-Clay,17972838,56388,alto
USA,USA-West-Virginia-Doddridge,37757339,48512,alto
USA,USA-West-Virginia-Fayette,6640064,1184,bajo
USA,USA-West-Virginia-Gilmer,34109933,16440,medio
USA,USA-West-Virginia-Grant,30672747,21735,medio
USA,USA-West-Virginia-Greenbrier,29118395,3587,bajo
USA,USA-West-Virginia-Hampshire,21986255,19867,medio
USA,USA-West-Virginia-Hancock,43965276,2613,bajo
USA,USA-West-Virginia-Hardy,5577768,1457,bajo
USA,USA-West-Virginia-Harrison,6974587,15778,medio
USA,USA-West-Virginia-Jackson,13414397,26029,medio
USA,USA-West-Virginia-Jefferson,4649596,18079,medio
USA,USA-West-Virginia-Kanawha,49431189,32412,medio
USA,USA-West-Virginia-Lewis,3475495,6200,bajo
USA,USA-West-Virginia-Lincoln,26254114,13094,medio
USA,USA-West-Virginia-Logan,16009346,29191,medio
USA,USA-West-Virginia-Marion,29687320,24821,medio
USA,USA-West-Virginia-Marshall,8754047,42582,alto
USA,USA-West-Virginia-Mason,4216330,19012,medio
USA,USA-West-Virginia-McDowell,49848949,10887,medio
USA,USA-West-Virginia-Mercer,42242028,21920,medio
USA,USA-West-Virginia-Mineral,44402751,73783,alto
USA,USA-West-Virginia-Mingo,15947214,89576,alto
USA,USA-West-Virginia-Monongalia,32730196,4493,bajo
USA,USA-West-Virginia-Monroe,19341509,29468,medio
USA,USA-West-Virginia-Morgan,41499577,1375,bajo
USA,USA-West-Virginia-Nicholas,26800262,80221,alto
USA,USA-West-Virginia-Ohio,22377788,31653,medio
USA,USA-West-Virginia-Pendleton,10907788,75276,alto
USA,USA-West-Virginia-Pleasants,30651113,30380,medio
USA,USA-West-Virginia-Pocahontas,5841398,10556,medio
USA,USA-West-Virginia-Preston,18794924,89445,alto
USA,USA-West-Virginia-Putnam,26478851,61790,alto
USA,USA-West-Virginia-Raleigh,30197141,9400,bajo
USA,USA-West-Virginia-Randolph,15985814,10717,medio
USA,USA-West-Virginia-Ritchie,8838452,13665,medio
USA,USA-West-Virginia-Roane,30638404,23891,medio
USA,USA-West-Virginia-Summers,17074465,20336,medio
USA,USA-West-Virginia-Taylor,41770726,25014,medio
USA,USA-West-Virginia-Tucker,6815995,16547,medio
USA,USA-West-Virginia-Tyler,21312821,5696,bajo
USA,USA-West-Virginia-Upshur,32941514,28403,medio
USA,USA-West-Virginia-Wayne,47191184,8982,bajo
USA,USA-West-Virginia-Webster,1407955,2683,bajo
USA,USA-West-Virginia-Wetzel,28023358,30263,medio
USA,USA-West-Virginia-Wirt,29155634,3436,bajo
USA,USA-West-Virginia-Wood,48437738,25216,medio
USA,USA-West-Virginia-Wyoming,36584011,20606,medio
USA,USA-Wisconsin-Adams,9105769,16691,medio
USA,USA-Wisconsin-Ashland,4660291,17045,medio
USA,USA-Wisconsin-Barron,42034187,20487,medio
USA,USA-Wisconsin-Bayfield,24437527,3313,bajo
USA,USA-Wisconsin-Brown,35156495,36237,alto
USA,USA-Wisconsin-Buffalo,41831034,78077,alto
USA,USA-Wisconsin-Burnett,45986783,5341,bajo
USA,USA-Wisconsin-Calumet,49476280,29427,medio
USA,USA-Wisconsin-Chippewa,39686034,16472,medio
USA,USA-Wisconsin-Clark,14071279,3587,bajo
USA,USA-Wisconsin-Columbia,40076756,13558,medio
USA,USA-Wisconsin-Crawford,19005155,15293,medio
USA,USA-Wisconsin-Dane,15654301,9390,bajo
USA,USA-Wisconsin-Dodge,23193099,54237,alto
USA,USA-Wisconsin-Door,40003951,22811,medio
USA,USA-Wisconsin-Douglas,6979369,28229,medio
USA,USA-Wisconsin-Dunn,49513854,16362,medio
USA,USA-Wisconsin-Eau-Claire,22948234,7156,bajo
USA,USA-Wisconsin-Florence,8887241,33950,medio
USA,USA-Wisconsin-Fond-du-Lac,11669943,13182,medio
USA,USA-Wisconsin-Forest,32238402,24298,medio
USA,USA-Wisconsin-Grant,44985994,26847,medio
USA,USA-Wisconsin-Green,6381332,4360,bajo
USA,USA-Wisconsin-Green-Lake,6793564,6260,bajo
USA,USA-Wisconsin-Iowa,22876176,7760,bajo
USA,USA-Wisconsin-Iron,49755662,68218,alto
USA,USA-Wisconsin-Jackson,41365189,2415,bajo
USA,USA-Wisconsin-Jefferson,41148186,9615,bajo
USA,USA-Wisconsin-Juneau,6639383,87774,alto
USA,USA-Wisconsin-Kenosha,2675880,17076,medio
USA,USA-Wisconsin-Kewaunee,13148855,24814,medio
USA,USA-Wisconsin-La-Crosse,35978983,815,bajo
USA,USA-Wisconsin-Lafayette,18633468,31150,medio
USA,USA-Wisconsin-Langlade,24447987,5293,bajo
USA,USA-Wisconsin-Lincoln,27967887,27760,medio
USA,USA-Wisconsin-Manitowoc,38477326,86967,alto
USA,USA-Wisconsin-Marathon,376042,11262,medio
USA,USA-Wisconsin-Marinette,32978430,9819,bajo
USA,USA-Wisconsin-Marquette,40015838,23194,medio
USA,USA-Wisconsin-Menominee,19051597,29309,medio
USA,USA-Wisconsin-Milwaukee,15953412,13468,medio
USA,USA-Wisconsin-Monroe,26513724,23874,medio
USA,USA-Wisconsin-Oconto,42818088,22651,medio
USA,USA-Wisconsin-Oneida,43229177,30405,medio
USA,USA-Wisconsin-Outagamie,33443276,49482,alto
USA,USA-Wisconsin-Ozaukee,41091899,39409,alto
USA,USA-Wisconsin-Pepin,6920957,1047,bajo
USA,USA-Wisconsin-Pierce,48665072,14891,medio
USA,USA-Wisconsin-Polk,11057853,4023,bajo
USA,USA-Wisconsin-Portage,2513821,33426,medio
USA,USA-Wisconsin-Price,34803101,6105,bajo
USA,USA-Wisconsin-Racine,32590032,24436,medio
USA,USA-Wisconsin-Richland,18979167,26490,medio
USA,USA-Wisconsin-Rock,7061398,9548,bajo
USA,USA-Wisconsin-Rusk,25126366,87136,alto
USA,USA-Wisconsin-Sauk,24216167,15468,medio
USA,USA-Wisconsin-Sawyer,48194496,32236,medio
USA,USA-Wisconsin-Shawano,31452302,24923,medio
USA,USA-Wisconsin-Sheboygan,17392966,36250,alto
USA,USA-Wisconsin-St.-Croix,32156888,7239,bajo
USA,USA-Wisconsin-Taylor,24158407,23264,medio
USA,USA-Wisconsin-Trempealeau,4246343,32516,medio
USA,USA-Wisconsin-Vernon,19641630,36611,alto
USA,USA-Wisconsin-Vilas,9494984,17928,medio
USA,USA-Wisconsin-Walworth,44353097,11790,medio
USA,USA-Wisconsin-Washburn,29989042,35867,alto
USA,USA-Wisconsin-Washington,15857008,66689,alto
USA,USA-Wisconsin-Waukesha,2806175,29153,medio
USA,USA-Wisconsin-Waupaca,7955223,827,bajo
USA,USA-Wisconsin-Waushara,36619500,13816,medio
USA,USA-Wisconsin-Winnebago,38926310,13148,medio
USA,USA-Wisconsin-Wood,46657006,25070,medio
USA,USA-Wyoming-Albany,38187319,33160,medio
USA,USA-Wyoming-Big-Horn,20446464,3055,bajo
USA,USA-Wyoming-Campbell,6176197,23157,medio
USA,USA-Wyoming-Carbon,28643590,9822,bajo
USA,USA-Wyoming-Converse,48239050,4836,bajo
USA,USA-Wyoming-Crook,847876,12482,medio
USA,USA-Wyoming-Fremont,11447533,13099,medio
USA,USA-Wyoming-Goshen,31529028,21512,medio
USA,USA-Wyoming-Hot-Springs,19576746,6286,bajo
USA,USA-Wyoming-Johnson,8522686,7232,bajo
USA,USA-Wyoming-Laramie,46950274,17985,medio
USA,USA-Wyoming-Lincoln,7845958,22700,medio
USA,USA-Wyoming-Natrona,5933808,16054,medio
USA,USA-Wyoming-Niobrara,29749307,1068,bajo
USA,USA-Wyoming-Park,2960161,11654,medio
USA,USA-Wyoming-Platte,38126111,67731,alto
USA,USA-Wyoming-Sheridan,26208027,7632,bajo
USA,USA-Wyoming-Sublette,23764131,21311,medio
USA,USA-Wyoming-Sweetwater,6735311,13733,medio
USA,USA-Wyoming-Teton,10781386,3729,bajo
USA,USA-Wyoming-Uinta,7681388,7311,bajo
USA,USA-Wyoming-Washakie,22478573,18342,medio
USA,USA-Wyoming-Weston,30398953,2295,bajo
UGA,UGA,480479185,7039,bajo
UKR,UKR-Cherkasy-Oblast,40672368,23708,medio
UKR,UKR-Chernihiv-Oblast,3027721,9040,bajo
UKR,UKR-Chernivtsi-Oblast,13307966,26328,medio
UKR,UKR-Crimea-Republic-,5663020,6714,bajo
UKR,UKR-Dnipropetrovsk-Oblast,12984549,34972,medio
UKR,UKR-Donetsk-Oblast,24187452,16145,medio
UKR,UKR-Ivano-Frankivsk-Oblast,4453131,12609,medio
UKR,UKR-Kharkiv-Oblast,25421080,34721,medio
UKR,UKR-Kherson-Oblast,44071710,2726,bajo
UKR,UKR-Khmelnytskyi-Oblast,17197491,34839,medio
UKR,UKR-Kiev,7897372,6430,bajo
UKR,UKR-Kiev-Oblast,18616426,7342,bajo
UKR,UKR-Kirovohrad-Oblast,604091,20298,medio
UKR,UKR-Luhansk-Oblast,10373368,70848,alto
UKR,UKR-Lviv-Oblast,40138075,10987,medio
UKR,UKR-Mykolaiv-Oblast,35656627,1860,bajo
UKR,UKR-Odessa-Oblast,10159436,58434,alto
UKR,UKR-Poltava-Oblast,43123447,8046,bajo
UKR,UKR-Rivne-Oblast,34333408,83001,alto
UKR,UKR-Sevastopol-,15624708,11726,medio
UKR,UKR-Sumy-Oblast,4641004,26149,medio
UKR,UKR-Ternopil-Oblast,34807949,24268,medio
UKR,UKR-Vinnytsia-Oblast,27068432,81745,alto
UKR,UKR-Volyn-Oblast,39710211,35907,alto
UKR,UKR-Zakarpattia-Oblast,21322161,29208,medio
UKR,UKR-Zaporizhia-Oblast,42585939,23764,medio
UKR,UKR-Zhytomyr-Oblast,20070503,34409,medio
ARE,ARE,299414241,18390,medio
GBR,GBR-Anguilla,28560592,65172,alto
GBR,GBR-Bermuda,15492856,9748,bajo
GBR,GBR-British-Virgin-Islands,41871378,12455,medio
GBR,GBR-Cayman-Islands,11253499,72976,alto
GBR,GBR-Channel-Islands,31164482,75542,alto
GBR,GBR-England,21972191,3865,bajo
GBR,GBR-Falkland-Islands-(Malvinas),14955225,9952,bajo
GBR,GBR-Gibraltar,38107141,63554,alto
GBR,GBR-Guernsey,14413194,31663,medio
GBR,GBR-Isle-of-Man,24571413,15951,medio
GBR,GBR-Jersey,1772204,7197,bajo
GBR,GBR-Montserrat,29960736,47167,alto
GBR,GBR-Northern-Ireland,10458244,9269,bajo
GBR,GBR-Pitcairn-Islands,3390795,7176,bajo
GBR,GBR-Saint-Helena--Ascension-and-Tristan-da-Cunha,41641125,1520,bajo
GBR,GBR-Scotland,28717964,46845,alto
GBR,GBR-Turks-and-Caicos-Islands,4541536,13844,medio
GBR,GBR-Wales,38988098,13573,medio
URY,URY,405176339,20485,medio
UZB,UZB,1047208535,73210,alto
VUT,VUT,894986007,17914,medio
VEN,VEN,522886499,32442,medio
VNM,VNM,438950790,75719,alto
WBG,WBG,1332737545,18802,medio
WO2,WO2,314784505,18520,medio
YEM,YEM,1296347571,68314,alto
ZMB,ZMB,485474776,34914,medio
ZWE,ZWE,40563471,25530,medio
