FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,code_iso_x,code_key,code_iso_y,population_est,income_per_capita_est,income_group
45037.0,Edgefield,South-Carolina,US,2023-03-10 04:21:03,33.77221995,-81.96231108,8423,79,,,"Edgefield, South Carolina, US",30898.752751283933,0.9379081087498516,USA,USA-South-Carolina-Edgefield,USA,27535616,11363,medio
45039.0,Fairfield,South-Carolina,US,2023-03-10 04:21:03,34.39287073,-81.1195624,7690,116,,,"Fairfield, South Carolina, US",34411.77786727525,1.508452535760728,USA,USA-South-Carolina-Fairfield,USA,1056251,807,bajo
45041.0,Florence,South-Carolina,US,2023-03-10 04:21:03,34.02361754,-79.70189312,50562,696,,,"Florence, South Carolina, US",36561.50347450702,1.3765278272220245,USA,USA-South-Carolina-Florence,USA,295356,12751,medio
45043.0,Georgetown,South-Carolina,US,2023-03-10 04:21:03,33.43443342,-79.33202141,19822,243,,,"Georgetown, South Carolina, US",31624.12252712189,1.225910604378973,USA,USA-South-Carolina-Georgetown,USA,32298939,17782,medio
45045.0,Greenville,South-Carolina,US,2023-03-10 04:21:03,34.89502264,-82.37295012,207151,2154,,,"Greenville, South Carolina, US",39567.2171478124,1.039821193235852,USA,USA-South-Carolina-Greenville,USA,43477245,1764,bajo
45047.0,Greenwood,South-Carolina,US,2023-03-10 04:21:03,34.15272415,-82.12715789,26923,334,,,"Greenwood, South Carolina, US",38020.92895171654,1.2405749730713516,USA,USA-South-Carolina-Greenwood,USA,36567769,47540,alto
45049.0,Hampton,South-Carolina,US,2023-03-10 04:21:03,32.77419582,-81.13845571,6070,95,,,"Hampton, South Carolina, US",31578.39975028613,1.5650741350906097,USA,USA-South-Carolina-Hampton,USA,43121734,5839,bajo
45051.0,Horry,South-Carolina,US,2023-03-10 04:21:03,33.9212828,-78.99555293,120997,1286,,,"Horry, South Carolina, US",34172.12445739817,1.062836268667818,USA,USA-South-Carolina-Horry,USA,31157410,33887,medio
45053.0,Jasper,South-Carolina,US,2023-03-10 04:21:03,32.43171982,-81.02487495,7299,101,,,"Jasper, South Carolina, US",24270.94071093672,1.3837511987943554,USA,USA-South-Carolina-Jasper,USA,8515089,15848,medio
45055.0,Kershaw,South-Carolina,US,2023-03-10 04:21:03,34.33988254,-80.58763164,27965,285,,,"Kershaw, South Carolina, US",42020.40540337485,1.0191310566779903,USA,USA-South-Carolina-Kershaw,USA,3285654,9744,bajo
45057.0,Lancaster,South-Carolina,US,2023-03-10 04:21:03,34.68270843,-80.70513032,31562,309,,,"Lancaster, South Carolina, US",32202.17932498061,0.9790254103035296,USA,USA-South-Carolina-Lancaster,USA,3684777,26877,medio
45059.0,Laurens,South-Carolina,US,2023-03-10 04:21:03,34.48244419,-82.00490796,23072,321,,,"Laurens, South Carolina, US",34184.28577778436,1.3912968099861305,USA,USA-South-Carolina-Laurens,USA,39797982,28405,medio
45061.0,Lee,South-Carolina,US,2023-03-10 04:21:03,34.16393091,-80.25690731,5112,100,,,"Lee, South Carolina, US",30377.941526028048,1.9561815336463224,USA,USA-South-Carolina-Lee,USA,24909950,28131,medio
45063.0,Lexington,South-Carolina,US,2023-03-10 04:21:03,33.89665987,-81.27146426,124164,975,,,"Lexington, South Carolina, US",41561.17154811716,0.7852517637962695,USA,USA-South-Carolina-Lexington,USA,44066567,25861,medio
45067.0,Marion,South-Carolina,US,2023-03-10 04:21:03,34.07859748,-79.36400756,10679,172,,,"Marion, South Carolina, US",34833.80630851029,1.610637700159191,USA,USA-South-Carolina-Marion,USA,14928181,5587,bajo
45069.0,Marlboro,South-Carolina,US,2023-03-10 04:21:03,34.59905577,-79.67561152,9949,117,,,"Marlboro, South Carolina, US",38092.50325446053,1.175997587697256,USA,USA-South-Carolina-Marlboro,USA,13535634,38302,alto
45065.0,McCormick,South-Carolina,US,2023-03-10 04:21:03,33.90161443,-82.30794338,2756,43,,,"McCormick, South Carolina, US",29123.956462009934,1.5602322206095791,USA,USA-South-Carolina-McCormick,USA,32286687,24437,medio
45071.0,Newberry,South-Carolina,US,2023-03-10 04:21:03,34.28629098,-81.59935761,16493,225,,,"Newberry, South Carolina, US",42905.82726326743,1.3642151215667253,USA,USA-South-Carolina-Newberry,USA,21182318,7627,bajo
45073.0,Oconee,South-Carolina,US,2023-03-10 04:21:03,34.75225169,-83.06742317,29076,392,,,"Oconee, South Carolina, US",36552.43506901667,1.3481909478607788,USA,USA-South-Carolina-Oconee,USA,14823019,15022,medio
45075.0,Orangeburg,South-Carolina,US,2023-03-10 04:21:03,33.4391073,-80.79886287,29721,459,,,"Orangeburg, South Carolina, US",34489.12097476066,1.5443625719188452,USA,USA-South-Carolina-Orangeburg,USA,41609453,6655,bajo
45077.0,Pickens,South-Carolina,US,2023-03-10 04:21:03,34.88807695,-82.72791551,54706,689,,,"Pickens, South Carolina, US",43114.97115475553,1.2594596570760064,USA,USA-South-Carolina-Pickens,USA,41623994,9623,bajo
45079.0,Richland,South-Carolina,US,2023-03-10 04:21:03,34.01791263,-80.90267209,161232,1050,,,"Richland, South Carolina, US",38780.15869770709,0.6512354867520095,USA,USA-South-Carolina-Richland,USA,31541769,32793,medio
45081.0,Saluda,South-Carolina,US,2023-03-10 04:21:03,34.00795823,-81.72713237,4681,86,,,"Saluda, South Carolina, US",22864.260245201,1.837214270455031,USA,USA-South-Carolina-Saluda,USA,16679382,73022,alto
45083.0,Spartanburg,South-Carolina,US,2023-03-10 04:21:03,34.92960077,-81.99225984,117410,1663,,,"Spartanburg, South Carolina, US",36715.29308754319,1.416404054169151,USA,USA-South-Carolina-Spartanburg,USA,35806451,60332,alto
45085.0,Sumter,South-Carolina,US,2023-03-10 04:21:03,33.91826534,-80.37942316,35665,437,,,"Sumter, South Carolina, US",33418.91474030416,1.2252909014439928,USA,USA-South-Carolina-Sumter,USA,10460652,14354,medio
45087.0,Union,South-Carolina,US,2023-03-10 04:21:03,34.68835752,-81.61730349,9971,169,,,"Union, South Carolina, US",36502.416166349394,1.694915254237288,USA,USA-South-Carolina-Union,USA,48307495,29837,medio
45089.0,Williamsburg,South-Carolina,US,2023-03-10 04:21:03,33.62190129,-79.72767442,10407,158,,,"Williamsburg, South Carolina, US",34269.62592202318,1.5182088978572117,USA,USA-South-Carolina-Williamsburg,USA,17099267,12516,medio
45091.0,York,South-Carolina,US,2023-03-10 04:21:03,34.97281497,-81.18085944,95610,770,,,"York, South Carolina, US",34027.45400901847,0.8053550883798766,USA,USA-South-Carolina-York,USA,31247759,25872,medio
46003.0,Aurora,South-Dakota,US,2023-03-10 04:21:03,43.71757685,-98.56050467,899,18,,,"Aurora, South Dakota, US",32679.0258087968,2.0022246941045605,USA,USA-South-Dakota-Aurora,USA,19578220,6569,bajo
46005.0,Beadle,South-Dakota,US,2023-03-10 04:21:03,44.41464384,-98.27858469,5577,64,,,"Beadle, South Dakota, US",30222.72801170541,1.1475703783396092,USA,USA-South-Dakota-Beadle,USA,15109691,67689,alto
46007.0,Bennett,South-Dakota,US,2023-03-10 04:21:03,43.19486375,-101.6665572,948,16,,,"Bennett, South Dakota, US",28172.36255572065,1.6877637130801688,USA,USA-South-Dakota-Bennett,USA,45250374,7874,bajo
46009.0,Bon-Homme,South-Dakota,US,2023-03-10 04:21:03,42.98914167,-97.88592746,2569,42,,,"Bon Homme, South Dakota, US",37226.48891465005,1.6348773841961852,USA,USA-South-Dakota-Bon-Homme,USA,39827180,18838,medio
46011.0,Brookings,South-Dakota,US,2023-03-10 04:21:03,44.36974375,-96.79079945,9517,67,,,"Brookings, South Dakota, US",27131.73874618696,0.704003362404119,USA,USA-South-Dakota-Brookings,USA,3578125,80502,alto
46013.0,Brown,South-Dakota,US,2023-03-10 04:21:03,45.58994323,-98.35165355,12185,135,,,"Brown, South Dakota, US",31373.10435387111,1.107919573245794,USA,USA-South-Dakota-Brown,USA,6666669,21022,medio
46015.0,Brule,South-Dakota,US,2023-03-10 04:21:03,43.71756379,-99.08118954,1685,27,,,"Brule, South Dakota, US",31810.458750235983,1.602373887240356,USA,USA-South-Dakota-Brule,USA,44594476,5708,bajo
46017.0,Buffalo,South-Dakota,US,2023-03-10 04:21:03,44.07657829,-99.20814467,693,18,,,"Buffalo, South Dakota, US",35321.10091743119,2.5974025974025974,USA,USA-South-Dakota-Buffalo,USA,19230121,694,bajo
46019.0,Butte,South-Dakota,US,2023-03-10 04:21:03,44.90608745,-103.5079318,3252,49,,,"Butte, South Dakota, US",31182.280180266564,1.5067650676506763,USA,USA-South-Dakota-Butte,USA,26909165,23725,medio
46021.0,Campbell,South-Dakota,US,2023-03-10 04:21:03,45.77074915,-100.0510181,306,7,,,"Campbell, South Dakota, US",22238.372093023256,2.287581699346405,USA,USA-South-Dakota-Campbell,USA,39589572,19337,medio
46023.0,Charles-Mix,South-Dakota,US,2023-03-10 04:21:03,43.20660134,-98.58856175,3679,38,,,"Charles Mix, South Dakota, US",39593.19845027981,1.032889372111987,USA,USA-South-Dakota-Charles-Mix,USA,23149997,20701,medio
46025.0,Clark,South-Dakota,US,2023-03-10 04:21:03,44.85834507,-97.72925109,976,12,,,"Clark, South Dakota, US",26124.19700214133,1.2295081967213115,USA,USA-South-Dakota-Clark,USA,14194706,30675,medio
46027.0,Clay,South-Dakota,US,2023-03-10 04:21:03,42.91296147,-96.97656917,3951,28,,,"Clay, South Dakota, US",28081.02345415778,0.7086813464945584,USA,USA-South-Dakota-Clay,USA,19950473,78043,alto
46029.0,Codington,South-Dakota,US,2023-03-10 04:21:03,44.97788119,-97.18827677,10635,107,,,"Codington, South Dakota, US",37969.93823413903,1.006111894687353,USA,USA-South-Dakota-Codington,USA,2684986,6710,bajo
46031.0,Corson,South-Dakota,US,2023-03-10 04:21:03,45.70889983,-101.1970473,1196,18,,,"Corson, South Dakota, US",29270.68037200196,1.5050167224080269,USA,USA-South-Dakota-Corson,USA,36980246,21544,medio
46033.0,Custer,South-Dakota,US,2023-03-10 04:21:03,43.67741105,-103.4534521,2489,29,,,"Custer, South Dakota, US",27741.86357556844,1.1651265568501403,USA,USA-South-Dakota-Custer,USA,35514688,31514,medio
46035.0,Davison,South-Dakota,US,2023-03-10 04:21:03,43.67490933,-98.14458906,7083,88,,,"Davison, South Dakota, US",35817.95195954488,1.2424114075956516,USA,USA-South-Dakota-Davison,USA,19590744,821,bajo
46037.0,Day,South-Dakota,US,2023-03-10 04:21:03,45.367281,-97.60737498,1513,40,,,"Day, South Dakota, US",27894.54277286136,2.6437541308658297,USA,USA-South-Dakota-Day,USA,32089348,7205,bajo
46039.0,Deuel,South-Dakota,US,2023-03-10 04:21:03,44.75994309,-96.66943645,1200,12,,,"Deuel, South Dakota, US",27579.866697310965,1.0,USA,USA-South-Dakota-Deuel,USA,11806776,36702,alto
46041.0,Dewey,South-Dakota,US,2023-03-10 04:21:03,45.15639647,-100.8709139,3436,46,,,"Dewey, South Dakota, US",58316.361167685,1.338766006984866,USA,USA-South-Dakota-Dewey,USA,21041500,45404,alto
46043.0,Douglas,South-Dakota,US,2023-03-10 04:21:03,43.38520741,-98.36978007,825,16,,,"Douglas, South Dakota, US",28243.752139678192,1.9393939393939397,USA,USA-South-Dakota-Douglas,USA,26019038,1330,bajo
46045.0,Edmunds,South-Dakota,US,2023-03-10 04:21:03,45.41846445,-99.21545423,1069,17,,,"Edmunds, South Dakota, US",27918.516583964483,1.5902712815715625,USA,USA-South-Dakota-Edmunds,USA,33729733,43380,alto
46047.0,Fall-River,South-Dakota,US,2023-03-10 04:21:03,43.23929297,-103.5275691,2495,44,,,"Fall River, South Dakota, US",37166.6914941159,1.7635270541082164,USA,USA-South-Dakota-Fall-River,USA,26277844,6106,bajo
46049.0,Faulk,South-Dakota,US,2023-03-10 04:21:03,45.07082625,-99.14535601,712,17,,,"Faulk, South Dakota, US",30969.9869508482,2.3876404494382024,USA,USA-South-Dakota-Faulk,USA,33861612,10091,medio
46051.0,Grant,South-Dakota,US,2023-03-10 04:21:03,45.1723937,-96.77002276,2425,53,,,"Grant, South Dakota, US",34387.40782756665,2.185567010309278,USA,USA-South-Dakota-Grant,USA,16247538,4377,bajo
46053.0,Gregory,South-Dakota,US,2023-03-10 04:21:03,43.19419064,-99.18883902,1221,34,,,"Gregory, South Dakota, US",29175.62724014337,2.7846027846027845,USA,USA-South-Dakota-Gregory,USA,3415914,77871,alto
46055.0,Haakon,South-Dakota,US,2023-03-10 04:21:03,44.29299053,-101.539099,531,12,,,"Haakon, South Dakota, US",27962.08530805687,2.2598870056497176,USA,USA-South-Dakota-Haakon,USA,41730218,2836,bajo
46057.0,Hamlin,South-Dakota,US,2023-03-10 04:21:03,44.67385954,-97.18829593,1806,41,,,"Hamlin, South Dakota, US",29299.15639195328,2.2702104097452933,USA,USA-South-Dakota-Hamlin,USA,4187927,17676,medio
46059.0,Hand,South-Dakota,US,2023-03-10 04:21:03,44.54708407,-99.00386459,679,13,,,"Hand, South Dakota, US",21278.596051394547,1.914580265095729,USA,USA-South-Dakota-Hand,USA,5042403,11580,medio
46061.0,Hanson,South-Dakota,US,2023-03-10 04:21:03,43.6746384,-97.78715148,744,6,,,"Hanson, South Dakota, US",21546.481320590792,0.8064516129032258,USA,USA-South-Dakota-Hanson,USA,3239065,8866,bajo
46063.0,Harding,South-Dakota,US,2023-03-10 04:21:03,45.58015551,-103.4958629,222,3,,,"Harding, South Dakota, US",17103.235747303544,1.351351351351351,USA,USA-South-Dakota-Harding,USA,45412380,32176,medio
46065.0,Hughes,South-Dakota,US,2023-03-10 04:21:03,44.39091534,-99.99661148,5115,63,,,"Hughes, South Dakota, US",29185.21054433413,1.2316715542521994,USA,USA-South-Dakota-Hughes,USA,11617230,8246,bajo
46067.0,Hutchinson,South-Dakota,US,2023-03-10 04:21:03,43.33449012,-97.75536441,2041,39,,,"Hutchinson, South Dakota, US",27993.416540940885,1.910828025477707,USA,USA-South-Dakota-Hutchinson,USA,46593644,10473,medio
46069.0,Hyde,South-Dakota,US,2023-03-10 04:21:03,44.54747703,-99.48572582,361,9,,,"Hyde, South Dakota, US",27747.886241352804,2.4930747922437675,USA,USA-South-Dakota-Hyde,USA,597426,21624,medio
46071.0,Jackson,South-Dakota,US,2023-03-10 04:21:03,43.69318385,-101.6255063,745,21,,,"Jackson, South Dakota, US",22278.708133971293,2.8187919463087248,USA,USA-South-Dakota-Jackson,USA,3440460,26653,medio
46073.0,Jerauld,South-Dakota,US,2023-03-10 04:21:03,44.06637798,-98.62965972,488,20,,,"Jerauld, South Dakota, US",24242.424242424244,4.098360655737705,USA,USA-South-Dakota-Jerauld,USA,46996677,61620,alto
46075.0,Jones,South-Dakota,US,2023-03-10 04:21:03,43.96278565,-100.6940008,195,2,,,"Jones, South Dakota, US",21594.68438538206,1.0256410256410255,USA,USA-South-Dakota-Jones,USA,15100951,32934,medio
46077.0,Kingsbury,South-Dakota,US,2023-03-10 04:21:03,44.36956169,-97.4913945,1568,27,,,"Kingsbury, South Dakota, US",31747.31727070257,1.721938775510204,USA,USA-South-Dakota-Kingsbury,USA,45093420,1193,bajo
46079.0,Lake,South-Dakota,US,2023-03-10 04:21:03,44.02193107,-97.12926365,2635,30,,,"Lake, South Dakota, US",20590.763460185983,1.1385199240986716,USA,USA-South-Dakota-Lake,USA,41567461,22663,medio
46081.0,Lawrence,South-Dakota,US,2023-03-10 04:21:03,44.35919441,-103.7929428,7780,88,,,"Lawrence, South Dakota, US",30103.699117783624,1.1311053984575836,USA,USA-South-Dakota-Lawrence,USA,30288292,27799,medio
46083.0,Lincoln,South-Dakota,US,2023-03-10 04:21:03,43.27841182,-96.7203905,17489,116,,,"Lincoln, South Dakota, US",28610.45674649915,0.6632740579793013,USA,USA-South-Dakota-Lincoln,USA,36030939,82285,alto
46085.0,Lyman,South-Dakota,US,2023-03-10 04:21:03,43.89522709,-99.85201878,1432,14,,,"Lyman, South Dakota, US",37873.57841840783,0.9776536312849162,USA,USA-South-Dakota-Lyman,USA,10065169,2583,bajo
46091.0,Marshall,South-Dakota,US,2023-03-10 04:21:03,45.75870838,-97.59855639,955,15,,,"Marshall, South Dakota, US",19351.5704154002,1.5706806282722514,USA,USA-South-Dakota-Marshall,USA,31917752,27619,medio
46087.0,McCook,South-Dakota,US,2023-03-10 04:21:03,43.6742571,-97.36863144,1502,32,,,"McCook, South Dakota, US",26888.65019692088,2.130492676431425,USA,USA-South-Dakota-McCook,USA,34340817,38967,alto
46089.0,McPherson,South-Dakota,US,2023-03-10 04:21:03,45.76626028,-99.22118798,534,16,,,"McPherson, South Dakota, US",22446.40605296343,2.9962546816479403,USA,USA-South-Dakota-McPherson,USA,32370929,62488,alto
46093.0,Meade,South-Dakota,US,2023-03-10 04:21:03,44.56676791,-102.7162741,8389,68,,,"Meade, South Dakota, US",29609.628688408862,0.8105852902610562,USA,USA-South-Dakota-Meade,USA,10303122,23211,medio
46095.0,Mellette,South-Dakota,US,2023-03-10 04:21:03,43.58078848,-100.7563186,653,8,,,"Mellette, South Dakota, US",31683.6487142164,1.225114854517611,USA,USA-South-Dakota-Mellette,USA,27472991,5285,bajo
46097.0,Miner,South-Dakota,US,2023-03-10 04:21:03,44.02197882,-97.60992207,539,15,,,"Miner, South Dakota, US",24323.104693140795,2.782931354359926,USA,USA-South-Dakota-Miner,USA,41028802,6625,bajo
46099.0,Minnehaha,South-Dakota,US,2023-03-10 04:21:03,43.67441641,-96.7910885,65212,565,,,"Minnehaha, South Dakota, US",33765.15786966562,0.8664049561430411,USA,USA-South-Dakota-Minnehaha,USA,9475027,7134,bajo
46101.0,Moody,South-Dakota,US,2023-03-10 04:21:03,44.02266214,-96.67081159,1692,30,,,"Moody, South Dakota, US",25729.92700729927,1.7730496453900708,USA,USA-South-Dakota-Moody,USA,47860326,35840,alto
46102.0,Oglala-Lakota,South-Dakota,US,2023-03-10 04:21:03,43.33749164,-102.5555498,5060,62,,,"Oglala Lakota, South Dakota, US",35691.61317627143,1.225296442687747,USA,USA-South-Dakota-Oglala-Lakota,USA,9405448,5583,bajo
46103.0,Pennington,South-Dakota,US,2023-03-10 04:21:03,44.0025835,-102.8240777,38893,378,,,"Pennington, South Dakota, US",34184.13535486706,0.9718972565757334,USA,USA-South-Dakota-Pennington,USA,9380097,11461,medio
46105.0,Perkins,South-Dakota,US,2023-03-10 04:21:03,45.49049506,-102.4755586,805,19,,,"Perkins, South Dakota, US",28097.731239092496,2.360248447204969,USA,USA-South-Dakota-Perkins,USA,46096355,31318,medio
46107.0,Potter,South-Dakota,US,2023-03-10 04:21:03,45.06583079,-99.95498503,810,10,,,"Potter, South Dakota, US",37621.92289828147,1.2345679012345678,USA,USA-South-Dakota-Potter,USA,4569512,25405,medio
46109.0,Roberts,South-Dakota,US,2023-03-10 04:21:03,45.62975048,-96.94672673,2853,57,,,"Roberts, South Dakota, US",27448.5279969213,1.9978969505783384,USA,USA-South-Dakota-Roberts,USA,6529453,25003,medio
46111.0,Sanborn,South-Dakota,US,2023-03-10 04:21:03,44.02351092,-98.0909816,675,8,,,"Sanborn, South Dakota, US",28796.92832764505,1.1851851851851851,USA,USA-South-Dakota-Sanborn,USA,28447969,13472,medio
46115.0,Spink,South-Dakota,US,2023-03-10 04:21:03,44.93837606,-98.34626602,1692,39,,,"Spink, South Dakota, US",26537.013801756588,2.3049645390070923,USA,USA-South-Dakota-Spink,USA,6856090,25847,medio
46117.0,Stanley,South-Dakota,US,2023-03-10 04:21:03,44.41381872,-100.7349153,737,9,,,"Stanley, South Dakota, US",23789.54163976759,1.2211668928086838,USA,USA-South-Dakota-Stanley,USA,8617964,7663,bajo
46119.0,Sully,South-Dakota,US,2023-03-10 04:21:03,44.71571812,-100.1278092,269,3,,,"Sully, South Dakota, US",19338.60531991373,1.1152416356877324,USA,USA-South-Dakota-Sully,USA,28706848,16575,medio
46121.0,Todd,South-Dakota,US,2023-03-10 04:21:03,43.19338568,-100.7195503,3914,53,,,"Todd, South Dakota, US",38459.27090498182,1.3541134389371488,USA,USA-South-Dakota-Todd,USA,3005353,65123,alto
46123.0,Tripp,South-Dakota,US,2023-03-10 04:21:03,43.34459388,-99.8854891,1710,29,,,"Tripp, South Dakota, US",31428.04631501562,1.695906432748538,USA,USA-South-Dakota-Tripp,USA,35239687,39843,alto
46125.0,Turner,South-Dakota,US,2023-03-10 04:21:03,43.3109081,-97.14865776,2292,70,,,"Turner, South Dakota, US",27337.786259541987,3.054101221640489,USA,USA-South-Dakota-Turner,USA,25660424,17739,medio
46127.0,Union,South-Dakota,US,2023-03-10 04:21:03,42.83112163,-96.6557828,4371,55,,,"Union, South Dakota, US",27435.35023851368,1.2582932967284377,USA,USA-South-Dakota-Union,USA,18695367,24852,medio
46129.0,Walworth,South-Dakota,US,2023-03-10 04:21:03,45.43019636,-100.0307514,1498,28,,,"Walworth, South Dakota, US",27562.097516099355,1.8691588785046729,USA,USA-South-Dakota-Walworth,USA,28092991,26324,medio
46135.0,Yankton,South-Dakota,US,2023-03-10 04:21:03,43.00924485,-97.39467635,6992,64,,,"Yankton, South Dakota, US",30647.84781274656,0.9153318077803204,USA,USA-South-Dakota-Yankton,USA,36853795,28893,medio
46137.0,Ziebach,South-Dakota,US,2023-03-10 04:21:03,44.97881876,-101.6654622,716,11,,,"Ziebach, South Dakota, US",25979.680696661828,1.5363128491620113,USA,USA-South-Dakota-Ziebach,USA,31644412,44157,alto
47001.0,Anderson,Tennessee,US,2023-03-10 04:21:03,36.12684348,-84.19965764,27983,387,,,"Anderson, Tennessee, US",36351.944711476,1.3829825251045278,USA,USA-Tennessee-Anderson,USA,25822055,32406,medio
47003.0,Bedford,Tennessee,US,2023-03-10 04:21:03,35.51123746,-86.45549096,18181,251,,,"Bedford, Tennessee, US",36571.92283708487,1.3805621252956384,USA,USA-Tennessee-Bedford,USA,9168430,2538,bajo
47005.0,Benton,Tennessee,US,2023-03-10 04:21:03,36.07110411,-88.06849355,5711,102,,,"Benton, Tennessee, US",35340.346534653465,1.7860269655051657,USA,USA-Tennessee-Benton,USA,36350634,82284,alto
47007.0,Bledsoe,Tennessee,US,2023-03-10 04:21:03,35.59942968,-85.20611967,5424,63,,,"Bledsoe, Tennessee, US",36006.37280934679,1.1615044247787611,USA,USA-Tennessee-Bledsoe,USA,41277841,22432,medio
47009.0,Blount,Tennessee,US,2023-03-10 04:21:03,35.68938198,-83.92847788,49483,534,,,"Blount, Tennessee, US",37180.66241885068,1.0791584988784026,USA,USA-Tennessee-Blount,USA,48470280,28234,medio
47011.0,Bradley,Tennessee,US,2023-03-10 04:21:03,35.15739424,-84.857186,39220,458,,,"Bradley, Tennessee, US",36277.865137360095,1.1677715451300357,USA,USA-Tennessee-Bradley,USA,4219229,42432,alto
47013.0,Campbell,Tennessee,US,2023-03-10 04:21:03,36.40355516,-84.1510856,16089,188,,,"Campbell, Tennessee, US",40382.00893529441,1.1685002175399342,USA,USA-Tennessee-Campbell,USA,45840915,28837,medio
47015.0,Cannon,Tennessee,US,2023-03-10 04:21:03,35.80990797,-86.05738983,5208,76,,,"Cannon, Tennessee, US",35481.67325248672,1.4592933947772655,USA,USA-Tennessee-Cannon,USA,35213811,25148,medio
47017.0,Carroll,Tennessee,US,2023-03-10 04:21:03,35.97366108,-88.45189331,11688,172,,,"Carroll, Tennessee, US",42093.13213526848,1.4715947980835045,USA,USA-Tennessee-Carroll,USA,10695090,29400,medio
47019.0,Carter,Tennessee,US,2023-03-10 04:21:03,36.28969086,-82.12588974,21598,373,,,"Carter, Tennessee, US",38300.43801315813,1.7270117603481805,USA,USA-Tennessee-Carter,USA,27933691,7125,bajo
47021.0,Cheatham,Tennessee,US,2023-03-10 04:21:03,36.26136216,-87.08903581,13207,143,,,"Cheatham, Tennessee, US",32475.963311776133,1.0827591428787764,USA,USA-Tennessee-Cheatham,USA,22338309,17404,medio
47023.0,Chester,Tennessee,US,2023-03-10 04:21:03,35.42527478,-88.6095842,7157,102,,,"Chester, Tennessee, US",41377.11741920564,1.4251781472684086,USA,USA-Tennessee-Chester,USA,46897039,4503,bajo
47025.0,Claiborne,Tennessee,US,2023-03-10 04:21:03,36.48319149,-83.65947309,11258,213,,,"Claiborne, Tennessee, US",35226.38380424919,1.8919879197015457,USA,USA-Tennessee-Claiborne,USA,28422406,2813,bajo
